date,portfolio_value,cash,positions_value
2015-03-15,108098.86479145341,170.14737530857383,107928.71741614483
2015-03-16,108454.8385302125,170.14737530857383,108284.69115490392
2015-03-17,109512.57929080527,170.14737530857383,109342.4319154967
2015-03-18,109184.44144129583,170.14737530857383,109014.29406598725
2015-03-19,109795.17441558703,170.14737530857383,109625.02704027845
2015-03-22,109554.5429447678,170.14737530857383,109384.39556945923
2015-03-23,109806.42350024941,170.14737530857383,109636.27612494084
2015-03-24,106154.66378043564,170.14737530857383,105984.51640512707
2015-03-25,105709.74407684975,170.14737530857383,105539.59670154117
2015-03-26,105689.95527139872,170.14737530857383,105519.80789609015
2015-03-29,106784.68067671209,170.14737530857383,106614.53330140351
2015-03-30,105629.11819861257,170.14737530857383,105458.970823304
2015-03-31,105241.40264279468,170.14737530857383,105071.2552674861
2015-04-01,105487.51033831948,1136.2498413365793,104351.2604969829
2015-04-05,107823.54429399713,1136.2498413365793,106687.29445266054
2015-04-06,107827.5186925586,1136.2498413365793,106691.26885122202
2015-04-07,108965.04402611069,1136.2498413365793,107828.7941847741
2015-04-08,109462.03569828384,1136.2498413365793,108325.78585694726
2015-04-09,110312.94718696822,1136.2498413365793,109176.69734563163
2015-04-12,110658.77144575429,1136.2498413365793,109522.5216044177
2015-04-13,109873.04312832575,1136.2498413365793,108736.79328698917
2015-04-14,110321.81997869322,1136.2498413365793,109185.57013735664
2015-04-15,113466.40731220412,1136.2498413365793,112330.15747086753
2015-04-16,111195.99397662717,1136.2498413365793,110059.74413529059
2015-04-19,112119.02016800157,1136.2498413365793,110982.77032666499
2015-04-20,111565.82082909519,1136.2498413365793,110429.5709877586
2015-04-21,112382.82026735968,1136.2498413365793,111246.5704260231
2015-04-22,113035.64180607187,1136.2498413365793,111899.39196473529
2015-04-23,116131.8979312814,1136.2498413365793,114995.64808994482
2015-04-26,117306.36595839995,1136.2498413365793,116170.11611706337
2015-04-27,116731.04644538098,1136.2498413365793,115594.7966040444
2015-04-28,116962.85921698347,1136.2498413365793,115826.60937564689
2015-04-29,115828.71222819563,1136.2498413365793,114692.46238685904
2015-04-30,116889.6400366346,1136.2498413365793,115753.39019529802
2015-05-03,116614.3767304403,3.637978807091713e-12,116614.3767304403
2015-05-04,116516.8458254792,3.637978807091713e-12,116516.8458254792
2015-05-05,115297.4711692733,3.637978807091713e-12,115297.4711692733
2015-05-06,116829.72160566124,3.637978807091713e-12,116829.72160566124
2015-05-07,116532.18787904846,3.637978807091713e-12,116532.18787904846
2015-05-10,116448.33746646976,3.637978807091713e-12,116448.33746646976
2015-05-11,116709.79143709074,3.637978807091713e-12,116709.79143709074
2015-05-12,116703.40023659403,3.637978807091713e-12,116703.40023659403
2015-05-13,118063.556441776,3.637978807091713e-12,118063.556441776
2015-05-14,118419.9326941406,3.637978807091713e-12,118419.9326941406
2015-05-17,118792.42929843323,3.637978807091713e-12,118792.42929843323
2015-05-18,117732.82191280964,3.637978807091713e-12,117732.82191280964
2015-05-19,117819.94765315624,3.637978807091713e-12,117819.94765315624
2015-05-20,118544.33617361898,3.637978807091713e-12,118544.33617361898
2015-05-21,118797.64277511631,3.637978807091713e-12,118797.64277511631
2015-05-25,117358.29671154305,3.637978807091713e-12,117358.29671154305
2015-05-26,119567.59691946689,3.637978807091713e-12,119567.59691946689
2015-05-27,119402.51981695616,3.637978807091713e-12,119402.51981695616
2015-05-28,118936.37373275125,3.637978807091713e-12,118936.37373275125
2015-05-31,119141.39680617349,3.637978807091713e-12,119141.39680617349
2015-06-01,119062.27376166832,65.22361309941516,118997.0501485689
2015-06-02,119094.46820711248,65.22361309941516,119029.24459401307
2015-06-03,118827.67305487423,65.22361309941516,118762.44944177482
2015-06-04,119204.71941328421,65.22361309941516,119139.4958001848
2015-06-07,118275.47666441315,65.22361309941516,118210.25305131373
2015-06-08,118585.93197153154,65.22361309941516,118520.70835843212
2015-06-09,119807.99427776501,65.22361309941516,119742.7706646656
2015-06-10,119685.22704843585,65.22361309941516,119620.00343533643
2015-06-11,118588.58897802055,65.22361309941516,118523.36536492113
2015-06-14,118138.68809280555,65.22361309941516,118073.46447970613
2015-06-15,119363.28783727647,65.22361309941516,119298.06422417705
2015-06-16,120694.42438067567,65.22361309941516,120629.20076757626
2015-06-17,122435.30295372831,65.22361309941516,122370.0793406289
2015-06-18,122104.62786676192,65.22361309941516,122039.4042536625
2015-06-21,122702.49083820067,65.22361309941516,122637.26722510126
2015-06-22,122994.31452387669,65.22361309941516,122929.09091077727
2015-06-23,122371.36435210981,65.22361309941516,122306.1407390104
2015-06-24,122050.45589457538,65.22361309941516,121985.23228147597
2015-06-25,120204.94695360976,65.22361309941516,120139.72334051035
2015-06-28,117251.20542139035,65.22361309941516,117185.98180829093
2015-06-29,118226.71668527427,65.22361309941516,118161.49307217485
2015-06-30,119077.59182879866,65.22361309941516,119012.36821569924
2015-07-01,120417.63973584322,609.386625378489,119808.25311046472
2015-07-05,119627.7077830429,609.386625378489,119018.32115766441
2015-07-06,117002.88675492285,609.386625378489,116393.50012954435
2015-07-07,114863.25237177964,609.386625378489,114253.86574640115
2015-07-08,115143.4075213996,609.386625378489,114534.0208960211
2015-07-09,116672.61917753519,609.386625378489,116063.2325521567
2015-07-12,118716.2396798681,609.386625378489,118106.8530544896
2015-07-13,120028.37787197977,609.386625378489,119418.99124660128
2015-07-14,118974.776802732,609.386625378489,118365.3901773535
2015-07-15,122986.77023272126,609.386625378489,122377.38360734277
2015-07-16,125516.71868381849,609.386625378489,124907.33205843999
2015-07-19,125421.15117103899,609.386625378489,124811.7645456605
2015-07-20,125239.1182199079,609.386625378489,124629.73159452941
2015-07-21,123740.72577851504,609.386625378489,123131.33915313655
2015-07-22,122693.893682298,609.386625378489,122084.50705691951
2015-07-23,123019.64972135953,609.386625378489,122410.26309598103
2015-07-26,121199.38134799464,609.386625378489,120589.99472261615
2015-07-27,123070.47162594825,609.386625378489,122461.08500056976
2015-07-28,124605.8626018185,609.386625378489,123996.47597644001
2015-07-29,125590.21865673656,609.386625378489,124980.83203135806
2015-07-30,125536.71170651146,609.386625378489,124927.32508113296
2015-08-02,126361.17149128272,865.1157991624314,125496.05569212028
2015-08-03,126896.10641518226,865.1157991624314,126030.99061601983
2015-08-04,128364.46913992756,865.1157991624314,127499.35334076513
2015-08-05,126036.75077690116,865.1157991624314,125171.63497773872
2015-08-06,126874.85081737823,865.1157991624314,126009.7350182158
2015-08-09,127113.31051417346,865.1157991624314,126248.19471501102
2015-08-10,126312.94918123505,865.1157991624314,125447.83338207261
2015-08-11,126303.64096191707,865.1157991624314,125438.52516275464
2015-08-12,126144.35034207965,865.1157991624314,125279.23454291721
2015-08-13,127043.79739954435,865.1157991624314,126178.68160038191
2015-08-16,128197.11732969662,865.1157991624314,127332.00153053418
2015-08-17,127650.87566933922,865.1157991624314,126785.75987017679
2015-08-18,126630.23872788629,865.1157991624314,125765.12292872385
2015-08-19,121429.7778880999,865.1157991624314,120564.66208893746
2015-08-20,117116.89165220098,865.1157991624314,116251.77585303855
2015-08-23,112060.8876569008,865.1157991624314,111195.77185773836
2015-08-24,111499.35715582878,865.1157991624314,110634.24135666635
2015-08-25,118161.84368475144,865.1157991624314,117296.727885589
2015-08-26,122665.45529336871,865.1157991624314,121800.33949420627
2015-08-27,123398.98416901017,865.1157991624314,122533.86836984774
2015-08-30,121943.87450447174,865.1157991624314,121078.7587053093
2015-08-31,116534.85316207062,865.1157991624314,115669.73736290818
2015-09-01,119762.40127088365,835.0224930000859,118927.37877788357
2015-09-02,118824.52221311092,835.0224930000859,117989.49972011083
2015-09-03,117332.29606421845,835.0224930000859,116497.27357121836
2015-09-07,120396.16146098671,835.0224930000859,119561.13896798663
2015-09-08,119628.47590582959,835.0224930000859,118793.4534128295
2015-09-09,120557.9200341472,835.0224930000859,119722.89754114712
2015-09-10,122310.43183970233,835.0224930000859,121475.40934670225
2015-09-13,120532.035895184,835.0224930000859,119697.01340218392
2015-09-14,122378.99785759416,835.0224930000859,121543.97536459408
2015-09-15,124155.02813795523,835.0224930000859,123320.00564495515
2015-09-16,124485.98430546884,835.0224930000859,123650.96181246875
2015-09-17,123400.87898805739,835.0224930000859,122565.8564950573
2015-09-20,123868.33793104558,835.0224930000859,123033.3154380455
2015-09-21,121562.3334071443,835.0224930000859,120727.31091414421
2015-09-22,121459.58642902796,835.0224930000859,120624.56393602787
2015-09-23,122717.62360244685,835.0224930000859,121882.60110944677
2015-09-24,121771.38431279291,835.0224930000859,120936.36181979283
2015-09-27,118459.31425062408,835.0224930000859,117624.291757624
2015-09-28,117826.23223458041,835.0224930000859,116991.20974158033
2015-09-29,120808.46158865035,835.0224930000859,119973.43909565026
2015-09-30,121510.47651602702,835.0224930000859,120675.45402302693
2015-10-01,124190.95148136318,40.97864383526394,124149.97283752792
2015-10-04,126117.92533124123,40.97864383526394,126076.94668740597
2015-10-05,125669.47824628004,40.97864383526394,125628.49960244478
2015-10-06,125623.00824413187,40.97864383526394,125582.0296002966
2015-10-07,126593.10284052392,40.97864383526394,126552.12419668866
2015-10-08,126734.38629625578,40.97864383526394,126693.40765242052
2015-10-11,126339.59283681298,40.97864383526394,126298.61419297772
2015-10-12,126703.81598386177,40.97864383526394,126662.83734002651
2015-10-13,126775.9129054455,40.97864383526394,126734.93426161024
2015-10-14,127447.67352030861,40.97864383526394,127406.69487647335
2015-10-15,128017.38874339595,40.97864383526394,127976.41009956069
2015-10-18,129050.80242502133,40.97864383526394,129009.82378118607
2015-10-19,127401.44904272526,40.97864383526394,127360.47039889
2015-10-20,126708.97886008902,40.97864383526394,126668.00021625376
2015-10-21,128730.47379333316,40.97864383526394,128689.4951494979
2015-10-22,133418.03350990213,40.97864383526394,133377.05486606687
2015-10-25,134002.8214942104,40.97864383526394,133961.84285037513
2015-10-26,133471.20272123287,40.97864383526394,133430.2240773976
2015-10-27,135393.70813604977,40.97864383526394,135352.7294922145
2015-10-28,134611.74500275674,40.97864383526394,134570.76635892148
2015-10-29,134482.9495275798,40.97864383526394,134441.97088374454
2015-11-01,136428.58243805432,9.590534719302013,136418.99190333503
2015-11-02,137128.2173802967,9.590534719302013,137118.6268455774
2015-11-03,139047.78182870772,9.590534719302013,139038.19129398844
2015-11-04,139195.0330318727,9.590534719302013,139185.44249715342
2015-11-05,141409.63464240677,9.590534719302013,141400.04410768748
2015-11-08,139233.48042331557,9.590534719302013,139223.88988859628
2015-11-09,137584.89385486676,9.590534719302013,137575.30332014748
2015-11-10,138492.47002458782,9.590534719302013,138482.87948986853
2015-11-11,136376.08752119963,9.590534719302013,136366.49698648034
2015-11-12,132869.5564430564,9.590534719302013,132859.96590833712
2015-11-15,135736.2707772405,9.590534719302013,135726.68024252122
2015-11-16,136156.64907407243,9.590534719302013,136147.05853935314
2015-11-17,139952.26218039787,9.590534719302013,139942.67164567858
2015-11-18,140916.64726309796,9.590534719302013,140907.05672837867
2015-11-19,142716.99554203608,9.590534719302013,142707.4050073168
2015-11-22,142491.44726450412,9.590534719302013,142481.85672978483
2015-11-23,142999.59429047,9.590534719302013,142990.00375575072
2015-11-24,144014.312976423,9.590534719302013,144004.72244170372
2015-11-26,144084.82539983073,9.590534719302013,144075.23486511144
2015-11-29,143813.2337084504,9.590534719302013,143803.6431737311
2015-11-30,146147.40794708373,9.590534719302013,146137.81741236444
2015-12-01,145308.1460911455,665.0693361797021,144643.0767549658
2015-12-02,143713.95074971,665.0693361797021,143048.8814135303
2015-12-03,146915.12045339713,665.0693361797021,146250.05111721743
2015-12-06,145876.26883039504,665.0693361797021,145211.19949421534
2015-12-07,146531.2340166016,665.0693361797021,145866.1646804219
2015-12-08,143901.89075365747,665.0693361797021,143236.82141747777
2015-12-09,144749.12429520968,665.0693361797021,144084.05495902998
2015-12-10,140687.65562531567,665.0693361797021,140022.58628913597
2015-12-13,141831.45204703356,665.0693361797021,141166.38271085385
2015-12-14,141868.39510889852,665.0693361797021,141203.32577271882
2015-12-15,146120.42360171667,665.0693361797021,145455.35426553697
2015-12-16,145115.95351711437,665.0693361797021,144450.88418093466
2015-12-17,141741.5677544958,665.0693361797021,141076.4984183161
2015-12-20,143184.0146168772,665.0693361797021,142518.9452806975
2015-12-21,145024.5999298938,665.0693361797021,144359.5305937141
2015-12-22,146141.23708621153,665.0693361797021,145476.16775003183
2015-12-23,146553.85330891263,665.0693361797021,145888.78397273293
2015-12-27,147588.15024029833,665.0693361797021,146923.08090411863
2015-12-28,150052.5866815389,665.0693361797021,149387.5173453592
2015-12-29,149010.3400091852,665.0693361797021,148345.2706730055
2015-12-30,146614.9414730529,665.0693361797021,145949.8721368732
2016-01-03,142078.44745406145,23.2695370690235,142055.17791699243
2016-01-04,141599.69003697566,23.2695370690235,141576.42049990664
2016-01-05,139849.00153998428,23.2695370690235,139825.73200291526
2016-01-06,134659.37578453598,23.2695370690235,134636.10624746696
2016-01-07,132461.14092169245,23.2695370690235,132437.87138462343
2016-01-10,134441.8423698322,23.2695370690235,134418.57283276317
2016-01-11,136225.90838664628,23.2695370690235,136202.63884957726
2016-01-12,130281.46723812203,23.2695370690235,130258.19770105301
2016-01-13,131666.77067489116,23.2695370690235,131643.50113782214
2016-01-14,126939.54862121567,23.2695370690235,126916.27908414665
2016-01-18,127202.77123876745,23.2695370690235,127179.50170169843
2016-01-19,125884.25736283063,23.2695370690235,125860.98782576161
2016-01-20,126926.29441121171,23.2695370690235,126903.02487414269
2016-01-21,129421.44022070586,23.2695370690235,129398.17068363684
2016-01-24,128291.87343783124,23.2695370690235,128268.60390076222
2016-01-25,128061.09699365834,23.2695370690235,128037.82745658932
2016-01-26,124349.90026886853,23.2695370690235,124326.63073179951
2016-01-27,126407.19247213786,23.2695370690235,126383.92293506884
2016-01-28,128354.46997115194,23.2695370690235,128331.20043408292
2016-01-31,128470.76775521133,23.2695370690235,128447.49821814231
2016-02-01,123693.49093413362,7.275957614183426e-12,123693.49093413362
2016-02-02,126740.04887839753,7.275957614183426e-12,126740.04887839753
2016-02-03,126723.37412570909,7.275957614183426e-12,126723.37412570909
2016-02-04,125675.78652204879,7.275957614183426e-12,125675.78652204879
2016-02-07,123781.86134926917,7.275957614183426e-12,123781.86134926917
2016-02-08,123704.16991058286,7.275957614183426e-12,123704.16991058286
2016-02-09,123041.3792770612,7.275957614183426e-12,123041.3792770612
2016-02-10,121013.76324165956,7.275957614183426e-12,121013.76324165956
2016-02-11,123138.96035848753,7.275957614183426e-12,123138.96035848753
2016-02-15,124953.6486479961,7.275957614183426e-12,124953.6486479961
2016-02-16,128575.77250412296,7.275957614183426e-12,128575.77250412296
2016-02-17,129953.98793044616,7.275957614183426e-12,129953.98793044616
2016-02-18,128789.82635655001,7.275957614183426e-12,128789.82635655001
2016-02-21,130961.77135764892,7.275957614183426e-12,130961.77135764892
2016-02-22,130013.16832809147,7.275957614183426e-12,130013.16832809147
2016-02-23,130569.42720382297,7.275957614183426e-12,130569.42720382297
2016-02-24,132014.4855412057,7.275957614183426e-12,132014.4855412057
2016-02-25,130910.837282555,7.275957614183426e-12,130910.837282555
2016-02-28,130663.83799267048,7.275957614183426e-12,130663.83799267048
2016-02-29,131928.79083370735,7.275957614183426e-12,131928.79083370735
2016-03-01,132311.92642122254,3.637978807091713e-12,132311.92642122254
2016-03-02,133485.90836601623,3.637978807091713e-12,133485.90836601623
2016-03-03,133574.89452252068,3.637978807091713e-12,133574.89452252068
2016-03-06,134007.91993730355,3.637978807091713e-12,134007.91993730355
2016-03-07,132618.02263447244,3.637978807091713e-12,132618.02263447244
2016-03-08,133701.1308309409,3.637978807091713e-12,133701.1308309409
2016-03-09,133102.53979969377,3.637978807091713e-12,133102.53979969377
2016-03-10,135031.508398046,3.637978807091713e-12,135031.508398046
2016-03-13,135006.25713999677,3.637978807091713e-12,135006.25713999677
2016-03-14,133550.25490049284,3.637978807091713e-12,133550.25490049284
2016-03-15,135627.295405685,3.637978807091713e-12,135627.295405685
2016-03-16,135791.96311686415,3.637978807091713e-12,135791.96311686415
2016-03-17,135272.1315302254,3.637978807091713e-12,135272.1315302254
2016-03-20,134724.655730472,3.637978807091713e-12,134724.655730472
2016-03-21,134947.10952572373,3.637978807091713e-12,134947.10952572373
2016-03-22,133575.36129665855,3.637978807091713e-12,133575.36129665855
2016-03-23,134011.8785145789,3.637978807091713e-12,134011.8785145789
2016-03-27,133746.77900933055,3.637978807091713e-12,133746.77900933055
2016-03-28,135041.449114826,3.637978807091713e-12,135041.449114826
2016-03-29,135590.04846133364,3.637978807091713e-12,135590.04846133364
2016-03-30,135844.16474395042,3.637978807091713e-12,135844.16474395042
2016-03-31,135445.50908161307,3.637978807091713e-12,135445.50908161307
2016-04-03,136095.00345425945,2.9103830456733704e-11,136095.00345425942
2016-04-04,133540.3190890771,2.9103830456733704e-11,133540.31908907706
2016-04-05,137023.97958705304,2.9103830456733704e-11,137023.979587053
2016-04-06,135676.96419450233,2.9103830456733704e-11,135676.9641945023
2016-04-07,137256.22362025143,2.9103830456733704e-11,137256.2236202514
2016-04-10,137116.87720033238,2.9103830456733704e-11,137116.87720033235
2016-04-11,138278.09736632433,2.9103830456733704e-11,138278.0973663243
2016-04-12,138417.44378624338,2.9103830456733704e-11,138417.44378624336
2016-04-13,143805.50535644614,2.9103830456733704e-11,143805.5053564461
2016-04-14,143851.95416308581,2.9103830456733704e-11,143851.9541630858
2016-04-17,146453.08733490785,2.9103830456733704e-11,146453.08733490782
2016-04-18,148868.42528017116,2.9103830456733704e-11,148868.42528017113
2016-04-19,146313.74091498883,2.9103830456733704e-11,146313.7409149888
2016-04-20,146453.08733490785,2.9103830456733704e-11,146453.08733490782
2016-04-21,147753.65392081888,2.9103830456733704e-11,147753.65392081885
2016-04-24,144595.1350693207,2.9103830456733704e-11,144595.13506932068
2016-04-25,146174.39449506978,2.9103830456733704e-11,146174.39449506975
2016-04-26,147846.55153409822,2.9103830456733704e-11,147846.5515340982
2016-04-27,147474.96108098078,2.9103830456733704e-11,147474.96108098075
2016-04-28,147939.44914737757,2.9103830456733704e-11,147939.44914737754
2016-05-01,145895.7016552317,2.9103830456733704e-11,145895.70165523168
2016-05-02,142783.6316103732,2.9103830456733704e-11,142783.63161037318
2016-05-03,137534.91646008947,2.9103830456733704e-11,137534.91646008944
2016-05-04,132471.9965363645,2.9103830456733704e-11,132471.99653636446
2016-05-05,128756.09200519015,2.9103830456733704e-11,128756.09200519012
2016-05-08,122903.5423685906,2.9103830456733704e-11,122903.54236859057
2016-05-09,123693.17208146515,2.9103830456733704e-11,123693.17208146512
2016-05-10,122021.0150424367,2.9103830456733704e-11,122021.01504243667
2016-05-11,125179.53389393487,2.9103830456733704e-11,125179.53389393484
2016-05-12,122113.91265571606,2.9103830456733704e-11,122113.91265571603
2016-05-15,121510.07816940025,2.9103830456733704e-11,121510.07816940022
2016-05-16,124482.8017943397,2.9103830456733704e-11,124482.80179433967
2016-05-17,122346.15668891446,2.9103830456733704e-11,122346.15668891443
2016-05-18,120627.55084324634,2.9103830456733704e-11,120627.55084324631
2016-05-19,121231.38532956217,2.9103830456733704e-11,121231.38532956214
2016-05-22,124575.69940761905,2.9103830456733704e-11,124575.69940761902
2016-05-23,125690.47076697135,2.9103830456733704e-11,125690.47076697132
2016-05-24,130985.63472389475,2.9103830456733704e-11,130985.63472389472
2016-05-25,128941.88723174887,2.9103830456733704e-11,128941.88723174884
2016-05-26,132704.24056956288,2.9103830456733704e-11,132704.24056956285
2016-05-30,136048.55464761975,2.9103830456733704e-11,136048.55464761972
2016-05-31,144316.44222948264,2.9103830456733704e-11,144316.4422294826
2016-06-01,138603.2390128021,2.9103830456733704e-11,138603.23901280208
2016-06-02,137395.57004017045,2.9103830456733704e-11,137395.57004017042
2016-06-05,139346.41991903697,2.9103830456733704e-11,139346.41991903694
2016-06-06,138696.13662608148,2.9103830456733704e-11,138696.13662608145
2016-06-07,139764.4591787941,2.9103830456733704e-11,139764.45917879406
2016-06-08,136605.9403272959,2.9103830456733704e-11,136605.94032729586
2016-06-09,131357.22517701218,2.9103830456733704e-11,131357.22517701215
2016-06-12,130010.20978446149,2.9103830456733704e-11,130010.20978446146
2016-06-13,134933.78328826747,2.9103830456733704e-11,134933.78328826744
2016-06-14,133122.27982932,2.9103830456733704e-11,133122.27982931997
2016-06-15,131775.2644367693,2.9103830456733704e-11,131775.26443676927
2016-06-16,134422.846415231,2.9103830456733704e-11,134422.84641523098
2016-06-19,138278.09736632433,2.9103830456733704e-11,138278.0973663243
2016-06-20,138742.58543272116,2.9103830456733704e-11,138742.58543272113
2016-06-21,138463.89259288306,2.9103830456733704e-11,138463.89259288303
2016-06-22,144920.27671579845,2.9103830456733704e-11,144920.27671579842
2016-06-23,135026.68090154682,2.9103830456733704e-11,135026.6809015468
2016-06-26,126154.95883336815,2.9103830456733704e-11,126154.95883336812
2016-06-27,132564.89414964383,2.9103830456733704e-11,132564.8941496438
2016-06-28,140832.7817315067,2.9103830456733704e-11,140832.78173150666
2016-06-29,142876.5292236526,2.9103830456733704e-11,142876.52922365256
2016-06-30,143201.67087013033,2.9103830456733704e-11,143201.6708701303
2016-07-04,142179.7971240574,7.275957614183426e-12,142179.7971240574
2016-07-05,142925.17179558397,7.275957614183426e-12,142925.17179558397
2016-07-06,141983.92805845445,7.275957614183426e-12,141983.92805845445
2016-07-07,143275.89273104692,7.275957614183426e-12,143275.89273104692
2016-07-10,144437.29421958973,7.275957614183426e-12,144437.29421958973
2016-07-11,144974.5812063787,7.275957614183426e-12,144974.5812063787
2016-07-12,145744.10773080421,7.275957614183426e-12,145744.10773080421
2016-07-13,145914.54471138085,7.275957614183426e-12,145914.54471138085
2016-07-14,146320.4192845502,7.275957614183426e-12,146320.4192845502
2016-07-17,147617.93522386858,7.275957614183426e-12,147617.93522386858
2016-07-18,147695.9235617893,7.275957614183426e-12,147695.9235617893
2016-07-19,147652.32583397624,7.275957614183426e-12,147652.32583397624
2016-07-20,145968.97524484096,7.275957614183426e-12,145968.97524484096
2016-07-21,147102.17568392577,7.275957614183426e-12,147102.17568392577
2016-07-24,146672.72625028444,7.275957614183426e-12,146672.72625028444
2016-07-25,145250.2382458903,7.275957614183426e-12,145250.2382458903
2016-07-26,144119.03648291525,7.275957614183426e-12,144119.03648291525
2016-07-27,144057.64067786324,7.275957614183426e-12,144057.64067786324
2016-07-28,145831.2594770862,7.275957614183426e-12,145831.2594770862
2016-07-31,144322.51280248258,7.275957614183426e-12,144322.51280248258
2016-08-01,144152.35457624219,72076.17728812108,72076.1772881211
2016-08-02,151160.05925740156,72076.17728812108,79083.88196928048
2016-08-03,151289.03541717754,72076.17728812108,79212.85812905646
2016-08-04,151632.9718432467,72076.17728812108,79556.79455512561
2016-08-07,154427.45530505874,72076.17728812108,82351.27801693766
2016-08-08,155459.26458326622,72076.17728812108,83383.08729514515
2016-08-09,156534.0659147324,72076.17728812108,84457.88862661133
2016-08-10,157866.81956575045,72076.17728812108,85790.64227762938
2016-08-11,156727.5301543963,72076.17728812108,84651.35286627524
2016-08-14,156082.64935551662,72076.17728812108,84006.47206739555
2016-08-15,154556.43146483466,72076.17728812108,82480.25417671358
2016-08-16,155351.78445011962,72076.17728812108,83275.60716199855
2016-08-17,158597.68447114746,72076.17728812108,86521.50718302638
2016-08-18,163240.82622308127,72076.17728812108,91164.64893496019
2016-08-21,163369.80238285722,72076.17728812108,91293.62509473614
2016-08-22,161843.58449217526,72076.17728812108,89767.40720405418
2016-08-23,160080.91030857078,72076.17728812108,88004.7330204497
2016-08-24,159414.5334830617,72076.17728812108,87338.35619494063
2016-08-25,161327.67985307152,72076.17728812108,89251.50256495044
2016-08-28,161048.23150689033,72076.17728812108,88972.05421876925
2016-08-29,160833.27124059707,72076.17728812108,88757.09395247599
2016-08-30,160983.74342700234,72076.17728812108,88907.56613888126
2016-08-31,159500.51758957905,72076.17728812108,87424.34030145797
2016-09-01,163262.32224971062,5.820766091346741e-11,163262.32224971056
2016-09-05,164683.36569703146,5.820766091346741e-11,164683.3656970314
2016-09-06,162852.58738216278,5.820766091346741e-11,162852.58738216272
2016-09-07,160483.98833313247,5.820766091346741e-11,160483.9883331324
2016-09-08,156101.13324748835,5.820766091346741e-11,156101.1332474883
2016-09-11,158575.1882888971,5.820766091346741e-11,158575.18828889704
2016-09-12,156548.0740507905,5.820766091346741e-11,156548.07405079046
2016-09-13,158413.6600432678,5.820766091346741e-11,158413.66004326774
